,id,algorithm,lower_bounds,upper_bounds,dfd_pdr,dfd_algorithm,mean_localisation_errors_pdr,mean_localisation_errors_algorithm,third_quantile_localisation_errors_pdr,third_quantile_localisation_errors_algorithm
1211,18,AOE,20,170,0.133368599659097,0.1469603988215066,4.003299687334457,9.181902728312796,6.160328796080773,12.467970226236185
1212,6,AOE,20,170,0.11731535910593234,0.16399179728179625,5.7572002248098935,6.731331546434448,7.4605629384124965,8.845619280218546
1213,16,AOE,20,170,0.07024152327204156,0.11737442908860374,2.9490392320159575,3.9248974174391735,4.1025195074791085,5.788165210664076
1214,15,AOE,20,170,0.12629952699363642,0.08343798334348425,4.553098999485275,3.6990534154967154,6.091459883724185,5.419915984110616
1215,8,AOE,20,170,0.379986014831172,0.2110593699086249,9.267051237626399,7.618619536787595,13.39165480305109,9.79664743117506
1216,13,AOE,90,130,0.03326718505462879,0.02807018246531297,1.4005738445885925,1.3900663434361749,1.8233862593207295,1.8233862593207295
1217,10,AOE,90,130,0.38662010950624237,0.22216184889970866,12.95354045379269,12.82645021957367,20.913304519741033,20.846024437555087
1218,17,AOE,90,130,0.05355347004177055,0.06525213607773639,2.4454904624953757,2.454475639905388,3.2538225191566075,3.2538225191566075
1219,14,AOE,90,130,0.2249477853867765,0.1496550599210912,8.950153390831712,7.471150331924195,12.2049534768212,9.533671342084691
1220,19,AOE,90,130,0.0596348610882763,0.06438059291953717,3.856370197033094,3.8345845769795885,4.886944683492949,4.886944683492949
1221,4,AOE,90,130,0.1352224224449558,0.11624624909358838,6.240562257949761,5.632707051954015,8.742612809924573,7.731526991973006
1222,2,AOE,90,130,0.7383483645600684,0.11703809568860093,19.51287082720274,7.9521583076590705,33.78759191823704,9.921001184333845
1223,5,AOE,90,130,0.19541346789072717,0.18968718254155423,7.070493755894075,6.9752834235927175,12.788689590681088,12.597329135080138
1224,3,AOE,90,130,0.13268935311318694,0.12580301364536908,4.015369378202639,3.942153664739343,5.860782865182081,5.532395559733118
1225,1,AOE,90,130,0.27446629165365777,0.2709993591188725,10.317168875412948,10.158905135236138,17.72707672518522,17.321837467450475
1226,7,AOE,90,130,0.20421457929777032,0.12823616959188855,8.013474509836767,7.932358138892725,13.213142214796884,12.709632148296874
1227,18,AOE,90,130,0.133368599659097,0.133368599659097,4.003299687334457,4.003299687334457,6.160328796080773,6.160328796080773
1228,6,AOE,90,130,0.11731535910593234,0.14846975225934536,5.7572002248098935,5.5622569395499415,7.4605629384124965,7.4605629384124965
1229,16,AOE,90,130,0.07024152327204156,0.06271460199382074,2.9490392320159575,2.942843230076047,4.1025195074791085,4.1025195074791085
1230,15,AOE,90,130,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
1231,8,AOE,90,130,0.379986014831172,0.16627281247271222,9.267051237626399,6.522687568665966,13.39165480305109,8.598234378392117
1232,13,AOE,50,120,0.03326718505462879,0.04033353974312124,1.4005738445885925,1.2564968419378277,1.8233862593207295,1.5141635605830674
1233,10,AOE,50,120,0.38662010950624237,0.13446947188751637,12.95354045379269,6.423778997756938,20.913304519741033,9.592176578475769
1234,17,AOE,50,120,0.05355347004177055,0.07216247378701722,2.4454904624953757,2.5661170641565425,3.2538225191566075,3.2538225191566075
1235,14,AOE,50,120,0.2249477853867765,0.13995591228951082,8.950153390831712,7.591751108592676,12.2049534768212,12.351087329769188
1236,19,AOE,50,120,0.0596348610882763,0.09027780986993195,3.856370197033094,3.865668213310416,4.886944683492949,4.886944683492949
1237,4,AOE,50,120,0.1352224224449558,0.1659917102273926,6.240562257949761,7.208148935028906,8.742612809924573,9.048651180304649
1238,2,AOE,50,120,0.7383483645600684,0.12031353056159706,19.51287082720274,6.545394332343725,33.78759191823704,9.217446171488486
1239,5,AOE,50,120,0.19541346789072717,0.08390396853114512,7.070493755894075,3.962227344679416,12.788689590681088,6.24047728776665
1240,3,AOE,50,120,0.13268935311318694,0.05649577631704565,4.015369378202639,2.6612529782921426,5.860782865182081,3.2654024370297554
1241,1,AOE,50,120,0.27446629165365777,0.12353210532411751,10.317168875412948,4.374478214371729,17.72707672518522,7.178703669046532
1242,7,AOE,50,120,0.20421457929777032,0.10269426298307088,8.013474509836767,4.501785581431151,13.213142214796884,5.5845739249744035
1243,18,AOE,50,120,0.133368599659097,0.1146095511202841,4.003299687334457,4.85738140210088,6.160328796080773,9.257327993740093
1244,6,AOE,50,120,0.11731535910593234,0.1407272177445685,5.7572002248098935,6.388863020203432,7.4605629384124965,8.819296437375598
1245,16,AOE,50,120,0.07024152327204156,0.08495121766565378,2.9490392320159575,2.801608182674511,4.1025195074791085,3.27905744258764
1246,15,AOE,50,120,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
1247,8,AOE,50,120,0.379986014831172,0.14065450626409273,9.267051237626399,6.524129873123818,13.39165480305109,8.304847237089088
1248,13,AOE,0,50,0.03326718505462879,0.12171497723449322,1.4005738445885925,5.094138830487593,1.8233862593207295,5.235712528852517
1249,10,AOE,0,50,0.38662010950624237,0.22742013726945773,12.95354045379269,8.11993072725095,20.913304519741033,8.641555658970855
1250,17,AOE,0,50,0.05355347004177055,0.09090765286866265,2.4454904624953757,3.03890559376904,3.2538225191566075,4.460424797277985
1251,14,AOE,0,50,0.2249477853867765,0.14780011498480616,8.950153390831712,8.002512547481333,12.2049534768212,13.128229833930884
1252,19,AOE,0,50,0.0596348610882763,0.11023916440385965,3.856370197033094,3.2946946253582206,4.886944683492949,4.307651356199842
1253,4,AOE,0,50,0.1352224224449558,0.16174835050526892,6.240562257949761,7.671522070853721,8.742612809924573,11.05232774820108
1254,2,AOE,0,50,0.7383483645600684,0.16551029404370804,19.51287082720274,9.007160496283058,33.78759191823704,12.679772112839654
1255,5,AOE,0,50,0.19541346789072717,0.07255050530078645,7.070493755894075,4.199074856371309,12.788689590681088,5.982823155522786
1256,3,AOE,0,50,0.13268935311318694,0.11272242541097949,4.015369378202639,4.581026687643279,5.860782865182081,6.527632451058064
1257,1,AOE,0,50,0.27446629165365777,0.11137990266252033,10.317168875412948,4.0792022059978095,17.72707672518522,6.72481592370516
1258,7,AOE,0,50,0.20421457929777032,0.10670648974396388,8.013474509836767,5.3506911383189015,13.213142214796884,7.59139962131356
1259,18,AOE,0,50,0.133368599659097,0.14712542111206417,4.003299687334457,8.446631731969642,6.160328796080773,11.303765511338128
1260,6,AOE,0,50,0.11731535910593234,0.16612495295532606,5.7572002248098935,9.691000420722723,7.4605629384124965,13.295419894403974
1261,16,AOE,0,50,0.07024152327204156,0.09494705993751892,2.9490392320159575,5.382834635053825,4.1025195074791085,7.506967626595287
1262,15,AOE,0,50,0.12629952699363642,0.0989931555184278,4.553098999485275,3.905823570104642,6.091459883724185,4.804385775774694
1263,8,AOE,0,50,0.379986014831172,0.09663055491857182,9.267051237626399,9.20676823460687,13.39165480305109,11.273291808477062
1264,13,AOE,70,190,0.03326718505462879,0.02807018246531297,1.4005738445885925,1.3900663434361749,1.8233862593207295,1.8233862593207295
1265,10,AOE,70,190,0.38662010950624237,0.22216184889970866,12.95354045379269,9.531049735424935,20.913304519741033,13.106284559694933
1266,17,AOE,70,190,0.05355347004177055,0.08181183036655286,2.4454904624953757,2.473074927168521,3.2538225191566075,3.2538225191566075
1267,14,AOE,70,190,0.2249477853867765,0.1821731441284806,8.950153390831712,8.865593066558251,12.2049534768212,13.512772359408578
1268,19,AOE,70,190,0.0596348610882763,0.09021392233794255,3.856370197033094,3.865204764567815,4.886944683492949,4.886944683492949
1269,4,AOE,70,190,0.1352224224449558,0.1652154505347684,6.240562257949761,7.087071667496405,8.742612809924573,9.03498997913295
1270,2,AOE,70,190,0.7383483645600684,0.12860801572556008,19.51287082720274,7.077828833956028,33.78759191823704,9.539945903868057
1271,5,AOE,70,190,0.19541346789072717,0.18968718254155423,7.070493755894075,6.975283423584798,12.788689590681088,12.597329135080138
1272,3,AOE,70,190,0.13268935311318694,0.12580301364536908,4.015369378202639,3.9418104719649505,5.860782865182081,5.511289204107991
1273,1,AOE,70,190,0.27446629165365777,0.21000659568650762,10.317168875412948,8.269449682263263,17.72707672518522,12.51057158190807
1274,7,AOE,70,190,0.20421457929777032,0.1198309951724815,8.013474509836767,7.739052131197854,13.213142214796884,11.832539257913023
1275,18,AOE,70,190,0.133368599659097,0.133368599659097,4.003299687334457,4.003299687334457,6.160328796080773,6.160328796080773
1276,6,AOE,70,190,0.11731535910593234,0.1772487922496681,5.7572002248098935,7.142339447933185,7.4605629384124965,7.822965456574375
1277,16,AOE,70,190,0.07024152327204156,0.06271460199382074,2.9490392320159575,2.942843230076047,4.1025195074791085,4.1025195074791085
1278,15,AOE,70,190,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
1279,8,AOE,70,190,0.379986014831172,0.1722907341504723,9.267051237626399,7.032338335948329,13.39165480305109,9.33065690442151
1280,13,AOE,140,160,0.03326718505462879,0.02807018246531297,1.4005738445885925,1.3900663434361749,1.8233862593207295,1.8233862593207295
1281,10,AOE,140,160,0.38662010950624237,0.22216184889970866,12.95354045379269,12.82645021957367,20.913304519741033,20.846024437555087
1282,17,AOE,140,160,0.05355347004177055,0.461196161733564,2.4454904624953757,2.753869953113709,3.2538225191566075,3.2538225191566075
1283,14,AOE,140,160,0.2249477853867765,0.21990541634078248,8.950153390831712,8.939879219042632,12.2049534768212,12.2049534768212
1284,19,AOE,140,160,0.0596348610882763,0.0714047272130588,3.856370197033094,3.8453674756168037,4.886944683492949,4.886944683492949
1285,4,AOE,140,160,0.1352224224449558,0.12309114825614226,6.240562257949761,6.238059387454029,8.742612809924573,8.742612809924573
1286,2,AOE,140,160,0.7383483645600684,0.7290851334396489,19.51287082720274,19.459960198123493,33.78759191823704,33.78759191823704
1287,5,AOE,140,160,0.19541346789072717,0.18968718254155423,7.070493755894075,6.975283423579452,12.788689590681088,12.597329135080138
1288,3,AOE,140,160,0.13268935311318694,0.2984834727764599,4.015369378202639,4.086024443714631,5.860782865182081,5.860782865182081
1289,1,AOE,140,160,0.27446629165365777,0.2709993591188725,10.317168875412948,10.158905135236138,17.72707672518522,17.321837467450475
1290,7,AOE,140,160,0.20421457929777032,0.12823616959188855,8.013474509836767,7.932358138890909,13.213142214796884,12.709632148296874
1291,18,AOE,140,160,0.133368599659097,0.133368599659097,4.003299687334457,4.003299687334457,6.160328796080773,6.160328796080773
1292,6,AOE,140,160,0.11731535910593234,0.11731535910593234,5.7572002248098935,5.7572002248098935,7.4605629384124965,7.4605629384124965
1293,16,AOE,140,160,0.07024152327204156,0.06271460199382074,2.9490392320159575,2.942843230076047,4.1025195074791085,4.1025195074791085
1294,15,AOE,140,160,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
1295,8,AOE,140,160,0.379986014831172,0.3775454187583616,9.267051237626399,9.214335136225747,13.39165480305109,13.39165480305109
1296,13,AOE,40,110,0.03326718505462879,0.03515544203282145,1.4005738445885925,1.201660538657277,1.8233862593207295,1.5454039682086018
1297,10,AOE,40,110,0.38662010950624237,0.15266628247979158,12.95354045379269,6.165525434934507,20.913304519741033,8.737860410884998
1298,17,AOE,40,110,0.05355347004177055,0.0957725331065354,2.4454904624953757,3.5613551167980515,3.2538225191566075,6.207337879479933
1299,14,AOE,40,110,0.2249477853867765,0.13793012391354156,8.950153390831712,7.34504403453763,12.2049534768212,12.32227369648744
1300,19,AOE,40,110,0.0596348610882763,0.09027780986993195,3.856370197033094,3.865668213310416,4.886944683492949,4.886944683492949
1301,4,AOE,40,110,0.1352224224449558,0.1659917102273926,6.240562257949761,6.756575535298665,8.742612809924573,8.860145577831839
1302,2,AOE,40,110,0.7383483645600684,0.18027260320485675,19.51287082720274,7.327992898697793,33.78759191823704,9.283521070952967
1303,5,AOE,40,110,0.19541346789072717,0.07214871652485813,7.070493755894075,2.9453687822110637,12.788689590681088,4.689410272673663
1304,3,AOE,40,110,0.13268935311318694,0.05649577402555883,4.015369378202639,3.0338597528476825,5.860782865182081,3.835161522530993
1305,1,AOE,40,110,0.27446629165365777,0.10029389837618854,10.317168875412948,3.5263475070778956,17.72707672518522,5.678422750507656
1306,7,AOE,40,110,0.20421457929777032,0.10269426298307088,8.013474509836767,4.2344870792753975,13.213142214796884,5.253269196537148
1307,18,AOE,40,110,0.133368599659097,0.10656227371804182,4.003299687334457,4.833657982671594,6.160328796080773,9.239813958746794
1308,6,AOE,40,110,0.11731535910593234,0.13931297274601578,5.7572002248098935,6.360875800116802,7.4605629384124965,8.39691903055516
1309,16,AOE,40,110,0.07024152327204156,0.07788864554774753,2.9490392320159575,2.7543134138978114,4.1025195074791085,3.5645753938715634
1310,15,AOE,40,110,0.12629952699363642,0.10474273565033661,4.553098999485275,3.570716037017892,6.091459883724185,4.478736266091689
1311,8,AOE,40,110,0.379986014831172,0.17662201012312279,9.267051237626399,7.39533963919311,13.39165480305109,9.325330153710619
1312,13,AOE,30,140,0.03326718505462879,0.04588713588270443,1.4005738445885925,2.2975672274012333,1.8233862593207295,4.0215277646402345
1313,10,AOE,30,140,0.38662010950624237,0.15005925887747876,12.95354045379269,6.504603506263181,20.913304519741033,8.608155791708715
1314,17,AOE,30,140,0.05355347004177055,0.10755262287167669,2.4454904624953757,4.360156337785018,3.2538225191566075,7.671717896705787
1315,14,AOE,30,140,0.2249477853867765,0.15298009059214956,8.950153390831712,7.51020635544783,12.2049534768212,12.50133308155866
1316,19,AOE,30,140,0.0596348610882763,0.08781019805914123,3.856370197033094,3.863139494043326,4.886944683492949,4.886944683492949
1317,4,AOE,30,140,0.1352224224449558,0.16280184805368608,6.240562257949761,6.6531543445724015,8.742612809924573,8.544933215457135
1318,2,AOE,30,140,0.7383483645600684,0.15519374327300722,19.51287082720274,7.601274311209113,33.78759191823704,9.938100670680216
1319,5,AOE,30,140,0.19541346789072717,0.07214871652498787,7.070493755894075,3.2761941791430256,12.788689590681088,5.29201734874034
1320,3,AOE,30,140,0.13268935311318694,0.06872437117439742,4.015369378202639,3.1387088002191033,5.860782865182081,4.24065127276571
1321,1,AOE,30,140,0.27446629165365777,0.10029389837618854,10.317168875412948,3.7677923097740793,17.72707672518522,6.620411219831372
1322,7,AOE,30,140,0.20421457929777032,0.09969013054628517,8.013474509836767,4.177706044690707,13.213142214796884,5.407459262544704
1323,18,AOE,30,140,0.133368599659097,0.13989253322733744,4.003299687334457,8.601168816516415,6.160328796080773,11.936492452008311
1324,6,AOE,30,140,0.11731535910593234,0.15370320083657105,5.7572002248098935,6.52865523377899,7.4605629384124965,8.737555917098938
1325,16,AOE,30,140,0.07024152327204156,0.11034937685608553,2.9490392320159575,3.5100219738162015,4.1025195074791085,4.795665384172018
1326,15,AOE,30,140,0.12629952699363642,0.09353440731744023,4.553098999485275,3.3279701174835705,6.091459883724185,4.536775869485405
1327,8,AOE,30,140,0.379986014831172,0.19428566146165271,9.267051237626399,7.411737348358837,13.39165480305109,9.060470494103004
1328,13,AOE,80,100,0.03326718505462879,0.02807018246531297,1.4005738445885925,1.3900663434361749,1.8233862593207295,1.8233862593207295
1329,10,AOE,80,100,0.38662010950624237,0.22216184889970866,12.95354045379269,10.882427338702549,20.913304519741033,13.808386327011213
1330,17,AOE,80,100,0.05355347004177055,0.06868643856260975,2.4454904624953757,2.455510014146722,3.2538225191566075,3.2538225191566075
1331,14,AOE,80,100,0.2249477853867765,0.1655022294975983,8.950153390831712,7.685238653497564,12.2049534768212,9.456540230980123
1332,19,AOE,80,100,0.0596348610882763,0.08937670317905566,3.856370197033094,3.864155070968233,4.886944683492949,4.886944683492949
1333,4,AOE,80,100,0.1352224224449558,0.163794544469204,6.240562257949761,6.707030395223707,8.742612809924573,9.010947942730064
1334,2,AOE,80,100,0.7383483645600684,0.24545282967360008,19.51287082720274,7.556920872711921,33.78759191823704,9.23897005352755
1335,5,AOE,80,100,0.19541346789072717,0.18968718254155423,7.070493755894075,6.975283423561187,12.788689590681088,12.597329135080138
1336,3,AOE,80,100,0.13268935311318694,0.12580301364536908,4.015369378202639,3.942153664737011,5.860782865182081,5.5323955595897125
1337,1,AOE,80,100,0.27446629165365777,0.2709993591188725,10.317168875412948,10.158905135236138,17.72707672518522,17.321837467450475
1338,7,AOE,80,100,0.20421457929777032,0.12823616959188855,8.013474509836767,7.932358138895147,13.213142214796884,12.709632148296874
1339,18,AOE,80,100,0.133368599659097,0.133368599659097,4.003299687334457,4.003299687334457,6.160328796080773,6.160328796080773
1340,6,AOE,80,100,0.11731535910593234,0.16477777470462024,5.7572002248098935,6.221996800645068,7.4605629384124965,7.837628825889506
1341,16,AOE,80,100,0.07024152327204156,0.06271460199382074,2.9490392320159575,2.942843230076047,4.1025195074791085,4.1025195074791085
1342,15,AOE,80,100,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
1343,8,AOE,80,100,0.379986014831172,0.3453897251242999,9.267051237626399,8.000718927616786,13.39165480305109,9.455373276388848
1344,13,AOE,30,50,0.03326718505462879,0.0722507878544394,1.4005738445885925,2.2626843586854917,1.8233862593207295,1.7708166584415104
1345,10,AOE,30,50,0.38662010950624237,0.24926757551600526,12.95354045379269,6.9712248669852,20.913304519741033,8.199928942894374
1346,17,AOE,30,50,0.05355347004177055,0.12375987919169995,2.4454904624953757,2.896907043846601,3.2538225191566075,4.646186880997908
1347,14,AOE,30,50,0.2249477853867765,0.10735169108281474,8.950153390831712,6.460985270938604,12.2049534768212,9.155479224307802
1348,19,AOE,30,50,0.0596348610882763,0.0870821894798533,3.856370197033094,3.862652806494697,4.886944683492949,4.886944683492949
1349,4,AOE,30,50,0.1352224224449558,0.1622937465987978,6.240562257949761,6.661775495197145,8.742612809924573,8.492146212472427
1350,2,AOE,30,50,0.7383483645600684,0.1986204823629675,19.51287082720274,7.611099540840583,33.78759191823704,9.995826514725374
1351,5,AOE,30,50,0.19541346789072717,0.07214871652485813,7.070493755894075,3.2761941791429794,12.788689590681088,5.29201734874034
1352,3,AOE,30,50,0.13268935311318694,0.0828895594796146,4.015369378202639,3.1675349078985278,5.860782865182081,4.24065127276571
1353,1,AOE,30,50,0.27446629165365777,0.10029389837618854,10.317168875412948,3.2414762448286947,17.72707672518522,5.690875295724572
1354,7,AOE,30,50,0.20421457929777032,0.12358129028525972,8.013474509836767,4.021345847235862,13.213142214796884,5.214039578951127
1355,18,AOE,30,50,0.133368599659097,0.16897784849794031,4.003299687334457,8.498591396142475,6.160328796080773,12.226266165636154
1356,6,AOE,30,50,0.11731535910593234,0.14000538008237431,5.7572002248098935,7.549325293627954,7.4605629384124965,10.947026903641174
1357,16,AOE,30,50,0.07024152327204156,0.09850653951374601,2.9490392320159575,3.708623995181872,4.1025195074791085,4.806000816142031
1358,15,AOE,30,50,0.12629952699363642,0.09353440731744023,4.553098999485275,3.3279701174835705,6.091459883724185,4.536775869485405
1359,8,AOE,30,50,0.379986014831172,0.10826688253732904,9.267051237626399,6.436039219626095,13.39165480305109,7.970599833854502
1360,13,AOE,110,180,0.03326718505462879,0.02807018246531297,1.4005738445885925,1.3900663434361749,1.8233862593207295,1.8233862593207295
1361,10,AOE,110,180,0.38662010950624237,0.22216184889970866,12.95354045379269,12.82645021957367,20.913304519741033,20.846024437555087
1362,17,AOE,110,180,0.05355347004177055,0.048908694208457844,2.4454904624953757,2.4294296237362873,3.2538225191566075,3.2538225191566075
1363,14,AOE,110,180,0.2249477853867765,0.19729227174934783,8.950153390831712,8.791106632904857,12.2049534768212,12.2049534768212
1364,19,AOE,110,180,0.0596348610882763,0.0714047272130588,3.856370197033094,3.8453674756168037,4.886944683492949,4.886944683492949
1365,4,AOE,110,180,0.1352224224449558,0.12309114825614226,6.240562257949761,6.238059387454029,8.742612809924573,8.742612809924573
1366,2,AOE,110,180,0.7383483645600684,0.35716301080791124,19.51287082720274,10.254802152006812,33.78759191823704,13.382944118744042
1367,5,AOE,110,180,0.19541346789072717,0.18968718254155423,7.070493755894075,6.975283423579452,12.788689590681088,12.597329135080138
1368,3,AOE,110,180,0.13268935311318694,0.12580301364536908,4.015369378202639,3.9421536647361433,5.860782865182081,5.532395559536321
1369,1,AOE,110,180,0.27446629165365777,0.2709993591188725,10.317168875412948,10.158905135236138,17.72707672518522,17.321837467450475
1370,7,AOE,110,180,0.20421457929777032,0.12823616959188855,8.013474509836767,7.932358138890909,13.213142214796884,12.709632148296874
1371,18,AOE,110,180,0.133368599659097,0.133368599659097,4.003299687334457,4.003299687334457,6.160328796080773,6.160328796080773
1372,6,AOE,110,180,0.11731535910593234,0.2250902234928465,5.7572002248098935,5.9761737202091645,7.4605629384124965,7.4605629384124965
1373,16,AOE,110,180,0.07024152327204156,0.06271460199382074,2.9490392320159575,2.942843230076047,4.1025195074791085,4.1025195074791085
1374,15,AOE,110,180,0.12629952699363642,0.12629952699363642,4.553098999485275,4.553098999485275,6.091459883724185,6.091459883724185
1375,8,AOE,110,180,0.379986014831172,0.27271455570338676,9.267051237626399,7.499761143630883,13.39165480305109,9.921898416768423
1376,13,AOE,20,50,0.03326718505462879,0.0722507878544394,1.4005738445885925,2.890004692362938,1.8233862593207295,4.383414279916165
1377,10,AOE,20,50,0.38662010950624237,0.24926226811197194,12.95354045379269,7.193782208328355,20.913304519741033,8.42995508800284
1378,17,AOE,20,50,0.05355347004177055,0.12375987919169995,2.4454904624953757,3.3738350976012965,3.2538225191566075,4.705474263666755
1379,14,AOE,20,50,0.2249477853867765,0.10735169108281474,8.950153390831712,6.438693800861601,12.2049534768212,9.168267708188361
1380,19,AOE,20,50,0.0596348610882763,0.08498294549345554,3.856370197033094,2.6421109455161034,4.886944683492949,3.3388848685800285
1381,4,AOE,20,50,0.1352224224449558,0.16154868645007464,6.240562257949761,6.69581648720217,8.742612809924573,8.832043347459964
1382,2,AOE,20,50,0.7383483645600684,0.1986204823629675,19.51287082720274,7.365794873770099,33.78759191823704,9.995177175783835
1383,5,AOE,20,50,0.19541346789072717,0.07214871652511762,7.070493755894075,3.567940117279976,12.788689590681088,5.681488882818304
1384,3,AOE,20,50,0.13268935311318694,0.11272242541097949,4.015369378202639,3.766026639941484,5.860782865182081,5.5396082216413784
1385,1,AOE,20,50,0.27446629165365777,0.10029389837618854,10.317168875412948,3.6353111796484194,17.72707672518522,6.098149911101849
1386,7,AOE,20,50,0.20421457929777032,0.12358129028525972,8.013474509836767,3.8641867065194284,13.213142214796884,5.214039578951127
1387,18,AOE,20,50,0.133368599659097,0.16897672057425622,4.003299687334457,8.799680342671559,6.160328796080773,12.226251694908052
1388,6,AOE,20,50,0.11731535910593234,0.14000538008346158,5.7572002248098935,7.567413285758823,7.4605629384124965,10.914300026946439
1389,16,AOE,20,50,0.07024152327204156,0.0985061094796041,2.9490392320159575,3.9606029087779757,4.1025195074791085,5.147595363054852
1390,15,AOE,20,50,0.12629952699363642,0.08343798334348425,4.553098999485275,3.6990534154967154,6.091459883724185,5.419915984110616
1391,8,AOE,20,50,0.379986014831172,0.10798618002560552,9.267051237626399,6.427728423544388,13.39165480305109,7.96892506653558
1392,13,AOE,40,130,0.03326718505462879,0.03515544203282145,1.4005738445885925,1.201660538657277,1.8233862593207295,1.5454039682086018
1393,10,AOE,40,130,0.38662010950624237,0.15266628247979158,12.95354045379269,6.165525434934507,20.913304519741033,8.737860410884998
1394,17,AOE,40,130,0.05355347004177055,0.09599291414911464,2.4454904624953757,3.5616770505901294,3.2538225191566075,6.207337879479933
1395,14,AOE,40,130,0.2249477853867765,0.13793012391354156,8.950153390831712,7.34504403453763,12.2049534768212,12.32227369648744
1396,19,AOE,40,130,0.0596348610882763,0.09027780986993195,3.856370197033094,3.865668213310416,4.886944683492949,4.886944683492949
1397,4,AOE,40,130,0.1352224224449558,0.1659917102273926,6.240562257949761,6.756575535298665,8.742612809924573,8.860145577831839
1398,2,AOE,40,130,0.7383483645600684,0.14254916571418244,19.51287082720274,7.0774361501885235,33.78759191823704,9.283521070952967
1399,5,AOE,40,130,0.19541346789072717,0.07214871652485813,7.070493755894075,2.9453687822110637,12.788689590681088,4.689410272673663
1400,3,AOE,40,130,0.13268935311318694,0.05649577402555883,4.015369378202639,3.0338597528476825,5.860782865182081,3.835161522530993
1401,1,AOE,40,130,0.27446629165365777,0.10029389837618854,10.317168875412948,3.5263475070778956,17.72707672518522,5.678422750507656
1402,7,AOE,40,130,0.20421457929777032,0.10269426298307088,8.013474509836767,4.2344870792753975,13.213142214796884,5.253269196537148
1403,18,AOE,40,130,0.133368599659097,0.10656227371804182,4.003299687334457,4.833657982671594,6.160328796080773,9.239813958746794
1404,6,AOE,40,130,0.11731535910593234,0.13931297274601578,5.7572002248098935,6.2613648855897175,7.4605629384124965,8.01566232180053
1405,16,AOE,40,130,0.07024152327204156,0.07788864554774753,2.9490392320159575,2.7543134138978114,4.1025195074791085,3.5645753938715634
1406,15,AOE,40,130,0.12629952699363642,0.10474273565033661,4.553098999485275,3.570716037017892,6.091459883724185,4.478736266091689
1407,8,AOE,40,130,0.379986014831172,0.17551540614424646,9.267051237626399,7.254181186934007,13.39165480305109,9.166700712362271
1408,13,AOE,30,70,0.03326718505462879,0.0384096936546799,1.4005738445885925,1.9676967736152189,1.8233862593207295,2.906708407870938
1409,10,AOE,30,70,0.38662010950624237,0.1851777793435135,12.95354045379269,7.060665427321089,20.913304519741033,8.608155791708715
1410,17,AOE,30,70,0.05355347004177055,0.14510990300413598,2.4454904624953757,4.1044098858253,3.2538225191566075,6.93947167480971
1411,14,AOE,30,70,0.2249477853867765,0.09061470434168947,8.950153390831712,6.249354446646404,12.2049534768212,8.859645750187662
1412,19,AOE,30,70,0.0596348610882763,0.08781019805914123,3.856370197033094,3.863139494043326,4.886944683492949,4.886944683492949
1413,4,AOE,30,70,0.1352224224449558,0.16280184805368608,6.240562257949761,6.6531543445724015,8.742612809924573,8.544933215457135
1414,2,AOE,30,70,0.7383483645600684,0.2033754651771593,19.51287082720274,7.563353906629811,33.78759191823704,9.674556167467381
1415,5,AOE,30,70,0.19541346789072717,0.07214871652576635,7.070493755894075,3.2761941791433467,12.788689590681088,5.29201734874034
1416,3,AOE,30,70,0.13268935311318694,0.06872437117439742,4.015369378202639,3.1387088002280445,5.860782865182081,4.24065127276571
1417,1,AOE,30,70,0.27446629165365777,0.10029389837618854,10.317168875412948,3.5122944496273227,17.72707672518522,6.183066221125814
1418,7,AOE,30,70,0.20421457929777032,0.09969013054628517,8.013474509836767,4.20688158002171,13.213142214796884,5.4686394725667915
1419,18,AOE,30,70,0.133368599659097,0.12417650826662287,4.003299687334457,8.307220314959705,6.160328796080773,11.805331777013599
1420,6,AOE,30,70,0.11731535910593234,0.12551580467016382,5.7572002248098935,6.862525412835991,7.4605629384124965,9.15750629525876
1421,16,AOE,30,70,0.07024152327204156,0.09872259076891723,2.9490392320159575,3.5154445900382627,4.1025195074791085,4.867850237993152
1422,15,AOE,30,70,0.12629952699363642,0.09353440731744023,4.553098999485275,3.3279701174835705,6.091459883724185,4.536775869485405
1423,8,AOE,30,70,0.379986014831172,0.0870267702011391,9.267051237626399,6.072678883263807,13.39165480305109,7.772620456276698
1424,13,AOE,20,70,0.03326718505462879,0.05264397673360102,1.4005738445885925,2.5807766078429757,1.8233862593207295,3.607964210191846
1425,10,AOE,20,70,0.38662010950624237,0.18924531541128006,12.95354045379269,7.852175256309724,20.913304519741033,8.791613997615473
1426,17,AOE,20,70,0.05355347004177055,0.16956338413718539,2.4454904624953757,5.8428052780562805,3.2538225191566075,9.5279999747455
1427,14,AOE,20,70,0.2249477853867765,0.08878739865705727,8.950153390831712,6.533922216844424,12.2049534768212,9.282917732633988
